id,eng_lemma,swe_lemma,status,pos,src
ICT2977,seismic,seismisk,bronze,N?,ICT
ICT2979,selection,val,bronze,N?,ICT
ICT2980,selective,selektiv,bronze,N?,ICT
ICT2991,selling,säljande,bronze,N?,ICT
ACM419,Semantics,Semantik,bronze,N?,ACM
ICT2992,semantics,semantik,bronze,N?,ICT
ICT2996,seminar,seminarium,bronze,N?,ICT
ACM1066,Sensors,Sensorer,bronze,N?,ACM
ICT3008,separable,separerbar,bronze,N?,ICT
ICT3012,serial,seriell,bronze,N?,ICT
ICT3016,serialization,serialisering,bronze,N?,ICT
ICT3017,series,serie,bronze,N?,ICT
ICT3018,serious,allvarlig,bronze,N?,ICT
ACM297,Servers,Servrar,bronze,N?,ACM
ICT3046,settlements,settlement,bronze,N?,ICT
ICT3022,several,flera,bronze,N?,ICT
ACM1196,Shading,Skuggning,bronze,N?,ACM
ICT3049,shading,skuggning,bronze,N?,ICT
ICT3050,shadow,skugga,bronze,N?,ICT
ICT3051,shallow,grunt,bronze,N?,ICT
ACM1076,Shape,Form,bronze,N?,ACM
ACM1197,Shape,Form,bronze,N?,ACM
ICT3052,shape,form,bronze,N?,ICT
ICT3058,sharing,delning,bronze,N?,ICT
ICT3059,shell,skal,bronze,N?,ICT
ICT3062,shipping,leverans,bronze,N?,ICT
ICT3063,shoot,skjuta,bronze,N?,ICT
ICT3064,shopping,handel,bronze,N?,ICT
ICT3065,short,kort,bronze,N?,ICT
ICT3070,shown,visas,bronze,N?,ICT
ICT3071,shutdown,avstängning,bronze,N?,ICT
ICT3074,sight,syn,bronze,N?,ICT
ICT3075,sigmoid,sigmoid,bronze,N?,ICT
ICT3080,signaling,signalering,bronze,N?,ICT
ICT3086,silence,tystnad,bronze,N?,ICT
ICT3087,silent,tyst,bronze,N?,ICT
ICT3088,silica,kiseldioxid,bronze,N?,ICT
ICT3089,silverware,bestick,bronze,N?,ICT
ICT3099,simulating,simulera,bronze,N?,ICT
ACM126,Simulation,Simulering,bronze,N?,ACM
ACM155,Simulation,Simulering,bronze,N?,ACM
ACM174,Simulation,Simulering,bronze,N?,ACM
ACM524,Simulation,Simulering,bronze,N?,ACM
ICT3102,single,singel,bronze,N?,ICT
ICT3105,sinks,vask,bronze,N?,ICT
ICT3109,sites,platser,bronze,N?,ICT
ICT3110,situation,situationen,bronze,N?,ICT
ICT3113,sketching,skissa,bronze,N?,ICT
ICT3114,skin,hud,bronze,N?,ICT
ICT3118,slots,luckor,bronze,N?,ICT
ICT3119,slower,långsammare,bronze,N?,ICT
ICT3127,smart,smarta,bronze,N?,ICT
ACM278,Smartcards,Smartkort,bronze,N?,ACM
ACM1166,Smoothing,Utjämning,bronze,N?,ACM
ACM1315,Sociology,Sociologi,bronze,N?,ACM
ICT3151,software,mjukvara,bronze,N?,ICT
ACM1347,Software,Program,bronze,N?,ACM
ACM300,Software,Program,bronze,N?,ACM
ICT3166,solving,lösa,bronze,N?,ICT
ICT3167,someone,någon,bronze,N?,ICT
ICT3168,something,något,bronze,N?,ICT
ICT3169,sometimes,ibland,bronze,N?,ICT
ICT3170,somewhat,något,bronze,N?,ICT
ICT3171,sooner,förr,bronze,N?,ICT
ICT3172,sophisticated,sofistikerad,bronze,N?,ICT
ICT3178,spanning,spänner,bronze,N?,ICT
ICT3179,sparse,gles,bronze,N?,ICT
ICT3188,speech,tal,bronze,N?,ICT
ICT3193,spending,utgifter,bronze,N?,ICT
ICT3194,split,split,bronze,N?,ICT
ICT3196,spontaneously,spontant,bronze,N?,ICT
ICT3197,sporadic,sporadisk,bronze,N?,ICT
ICT3198,spots,platser,bronze,N?,ICT
ICT3199,spread,spridning,bronze,N?,ICT
ICT3201,spreadsheet,kalkylblad,bronze,N?,ICT
ACM1468,Spreadsheets,Kalkylering,bronze,N?,ACM
ICT3202,spring,vår,bronze,N?,ICT
ICT3203,stable,stabil,bronze,N?,ICT
ICT3204,Staff,personal,bronze,N?,ICT
ACM1418,Staffing,Bemanning,bronze,N?,ACM
ICT3205,stage,steget,bronze,N?,ICT
ICT3206,stale,unken,bronze,N?,ICT
ACM1133,Standards,Standarder,bronze,N?,ACM
ACM1277,Standards,Standarder,bronze,N?,ACM
ACM1341,Standards,Standarder,bronze,N?,ACM
ACM317,Standards,Standarder,bronze,N?,ACM
ACM342,Standards,Standarder,bronze,N?,ACM
ACM417,Standards,Standarder,bronze,N?,ACM
ACM903,Standards,Standarder,bronze,N?,ACM
ICT3213,stands,står,bronze,N?,ICT
ICT3215,startup,nystartat,bronze,N?,ICT
ICT3218,stateless,statslös,bronze,N?,ICT
ICT3219,statement,uttalande,bronze,N?,ICT
ICT3220,static,statisk,bronze,N?,ICT
ICT3223,stationary,stationär,bronze,N?,ICT
ACM1207,Statistical,Statistisk,bronze,N?,ACM
ACM1217,Statistical,Statistiska,bronze,N?,ACM
ACM1342,Statistics,Statistik,bronze,N?,ACM
ICT3225,status,status,bronze,N?,ICT
ICT3228,steering,styr,bronze,N?,ICT
ICT3231,stepped,intensifieras,bronze,N?,ICT
ACM1198,Stereo,Stereo,bronze,N?,ACM
ICT3232,stereo,stereo,bronze,N?,ICT
ICT3233,stewardship,förvaltarskap,bronze,N?,ICT
ICT3234,still,fortfarande,bronze,N?,ICT
ICT3235,stocks,aktier,bronze,N?,ICT
ICT3236,stolen,stulna,bronze,N?,ICT
ICT3237,storage,lagring,bronze,N?,ICT
ICT3239,storytelling,berättande,bronze,N?,ICT
ICT3240,straight,rakt,bronze,N?,ICT
ICT3246,streaming,strömmande,bronze,N?,ICT
ICT3249,streetlights,gatlyktor,bronze,N?,ICT
ICT3250,strengths,styrkor,bronze,N?,ICT
ICT3251,stretching,sträckning,bronze,N?,ICT
ICT3252,strictly,strikt,bronze,N?,ICT
ACM1218,Structural,Strukturella,bronze,N?,ACM
ICT3261,study,studie,bronze,N?,ICT
ICT3262,style,stil,bronze,N?,ICT
ICT3263,subchannels,delkanaler,bronze,N?,ICT
ICT3267,subnet,subnät,bronze,N?,ICT
ICT3268,subrating,subrating,bronze,N?,ICT
ICT3274,subsequent,efterföljande,bronze,N?,ICT
ICT3275,subsequently,därefter,bronze,N?,ICT
ICT3276,subset,delmängd,bronze,N?,ICT
ICT3277,subsidiary,dotterbolag,bronze,N?,ICT
ICT3278,subsidized,subvention,bronze,N?,ICT
ICT3279,subsistance,existensminimum,bronze,N?,ICT
ICT3280,substitution,substitution,bronze,N?,ICT
ICT3281,subtype,subtyp,bronze,N?,ICT
ICT3287,suddenly,plötsligt,bronze,N?,ICT
ICT3288,sufficient,tillräcklig,bronze,N?,ICT
ICT3290,suitability,lämplighet,bronze,N?,ICT
ICT3289,suitable,lämplig,bronze,N?,ICT
ICT3293,super,super,bronze,N?,ICT
ICT3295,supersensors,supersensors,bronze,N?,ICT
ICT3296,superset,superset,bronze,N?,ICT
ICT3297,supervise,övervaka,bronze,N?,ICT
ICT3299,supervisor,arbetsledare,bronze,N?,ICT
ICT3302,supplicant,supplikant,bronze,N?,ICT
ACM1343,Suppliers,Leverantörer,bronze,N?,ACM
ICT3303,suppliers,leverantörer,bronze,N?,ICT
ICT3313,surplus,överskott,bronze,N?,ICT
ICT3314,surrounding,omgivande,bronze,N?,ICT
ICT3315,surveillance,övervakning,bronze,N?,ICT
ICT3319,sustainability,hållbarhet,bronze,N?,ICT
ICT3320,sustainable,hållbar,bronze,N?,ICT
ICT3318,sustained,ihållande,bronze,N?,ICT
ICT3326,swamp,träsk,bronze,N?,ICT
ICT3327,swarm,svärm,bronze,N?,ICT
ICT3328,Swedish,svenska,bronze,N?,ICT
ICT3331,symmetric,symmetrisk,bronze,N?,ICT
ACM475,Synchronization,Synkronisering,bronze,N?,ACM
ICT3333,synchronization,synkronisering,bronze,N?,ICT
ICT3336,synchronous,synkrona,bronze,N?,ICT
ICT3338,syncronization,synkronisering,bronze,N?,ICT
ACM420,Syntax,Syntax,bronze,N?,ACM
ICT3339,synthesizer,syntetiserare,bronze,N?,ICT
ACM1348,Systems,System,bronze,N?,ACM
ACM841,Systems,System,bronze,N?,ACM
ICT3364,taught,lärt,bronze,N?,ICT
ACM1408,Taxation,Beskattning,bronze,N?,ACM
ICT3366,taxis,taxibilar,bronze,N?,ICT
ICT3367,taxonomy,taxonomi,bronze,N?,ICT
ICT3369,teaching,lärande,bronze,N?,ICT
ICT3370,teamwork,team,bronze,N?,ICT
ICT3372,tearing,riva,bronze,N?,ICT
ICT3373,technical,teknisk,bronze,N?,ICT
ICT3377,technological,teknisk,bronze,N?,ICT
ICT3387,telegraph,telegraf,bronze,N?,ICT
ICT3388,telemedicine,telemedicin,bronze,N?,ICT
ICT3390,telephony,telefoni,bronze,N?,ICT
ICT3392,temperature,temperatur,bronze,N?,ICT
ICT3396,tenant,hyresgäst,bronze,N?,ICT
ICT3400,terrain,terräng,bronze,N?,ICT
ICT3411,testing,provning,bronze,N?,ICT
ACM1451,Testing,Provning,bronze,N?,ACM
ICT3412,tethering,delning,bronze,N?,ICT
ICT3413,text,text,bronze,N?,ICT
ACM1077,Texture,Textur,bronze,N?,ACM
ACM1187,Texture,Textur,bronze,N?,ACM
ICT3418,theirs,deras,bronze,N?,ICT
ICT3421,theme,teman,bronze,N?,ICT
ICT3419,themselves,själva,bronze,N?,ICT
ICT3423,theoretical,teoretisk,bronze,N?,ICT
ACM1349,Theory,Teori,bronze,N?,ACM
ICT3424,theory,teori,bronze,N?,ICT
ICT3425,therefore,därför,bronze,N?,ICT
ICT3427,thermometer,termometer,bronze,N?,ICT
ICT3434,those,de,bronze,N?,ICT
ICT3435,though,om,bronze,N?,ICT
ACM476,Threads,Trådar,bronze,N?,ACM
ICT3438,threshold,tröskel,bronze,N?,ICT
ICT3440,throughout,hela,bronze,N?,ICT
ICT3441,throughput,genomströmning,bronze,N?,ICT
ICT3442,thrown,kastas,bronze,N?,ICT
ICT3443,ticks,tickar,bronze,N?,ICT
ICT3451,timeline,tidslinje,bronze,N?,ICT
ICT3452,timely,lägligt,bronze,N?,ICT
ICT3464,times,gånger,bronze,N?,ICT
ICT3468,timing,tidtagning,bronze,N?,ICT
ICT3470,today,idag,bronze,N?,ICT
ICT3471,together,tillsammans,bronze,N?,ICT
ICT3473,toll,tull,bronze,N?,ICT
ICT3475,tones,toner,bronze,N?,ICT
ICT3477,took,tog,bronze,N?,ICT
ICT3476,toolkit,verktygslåda,bronze,N?,ICT
ACM322,Tools,Verktyg,bronze,N?,ACM
ICT3482,total,totalt,bronze,N?,ICT
ICT3484,tourists,turister,bronze,N?,ICT
ICT3485,towards,mot,bronze,N?,ICT
ACM365,Tracing,Spårning,bronze,N?,ACM
ACM1201,Tracking,Spårning,bronze,N?,ACM
ICT3489,tradeoffs,kompromisser,bronze,N?,ICT
ICT3492,traffic,trafik,bronze,N?,ICT
ICT3503,training,träning,bronze,N?,ICT
ACM1422,Training,Utbildning,bronze,N?,ACM
ICT3522,trapped,instängd,bronze,N?,ICT
ICT3523,travel,resor,bronze,N?,ICT
ACM543,Trees,Träd,bronze,N?,ACM
ICT3525,trends,trender,bronze,N?,ICT
ICT3527,triangulation,triangulering,bronze,N?,ICT
ICT3530,triple,trippel,bronze,N?,ICT
ICT3534,troubleshooting,felsökning,bronze,N?,ICT
ICT3535,trucks,lastbilar,bronze,N?,ICT
ICT3536,truly,verkligt,bronze,N?,ICT
ICT3537,trunks,trunkar,bronze,N?,ICT
ICT3538,trust,tillit,bronze,N?,ICT
ICT3549,tunneling,tunneldrivning,bronze,N?,ICT
ICT3553,twitter,kvittra,bronze,N?,ICT
ICT3561,ultimate,ultimata,bronze,N?,ICT
ICT3563,ultrasound,ultraljud,bronze,N?,ICT
ICT3566,unable,oförmögen,bronze,N?,ICT
ICT3567,unacceptable,oacceptabelt,bronze,N?,ICT
ICT3568,unassigned,otilldelad,bronze,N?,ICT
ICT3569,unattended,obevakad,bronze,N?,ICT
ICT3572,uncertain,osäkert,bronze,N?,ICT
ICT3573,unconditional,ovillkorlig,bronze,N?,ICT
ICT3574,uncorrupted,okorrumperad,bronze,N?,ICT
ICT3575,undefined,odefinierad,bronze,N?,ICT
ICT3576,undergraduate,grundutbildningen,bronze,N?,ICT
ICT3578,understanding,förståelse,bronze,N?,ICT
ICT3579,unfortunately,tyvärr,bronze,N?,ICT
ICT3581,unified,enhetlig,bronze,N?,ICT
ICT3586,union,union,bronze,N?,ICT
ICT3590,universal,universell,bronze,N?,ICT
ICT3597,unknown,okänd,bronze,N?,ICT
ICT3598,unless,såvida,bronze,N?,ICT
ICT3599,unlicensed,olicensierad,bronze,N?,ICT
ICT3601,unlimited,obegränsad,bronze,N?,ICT
ICT3602,unload,lasta,bronze,N?,ICT
ICT3603,unnumbered,onumrerade,bronze,N?,ICT
ICT3604,unparked,unparked,bronze,N?,ICT
ICT3605,unstructured,ostrukturerad,bronze,N?,ICT
ICT3606,unsuited,olämpliga,bronze,N?,ICT
ICT3607,unsynchronized,osynkroniserad,bronze,N?,ICT
ICT3608,untrusted,opålitlig,bronze,N?,ICT
ICT3609,unused,oanvänd,bronze,N?,ICT
ICT3611,unwired,trådlös,bronze,N?,ICT
ICT3612,upcoming,kommande,bronze,N?,ICT
ICT3615,urban,urbana,bronze,N?,ICT
ICT3618,usage,användning,bronze,N?,ICT
ICT3620,useful,användbar,bronze,N?,ICT
ICT3621,user,användaren,bronze,N?,ICT
ICT3644,usual,vanligt,bronze,N?,ICT
ICT3646,utilization,samordning,bronze,N?,ICT
ICT3649,vacant,vakant,bronze,N?,ICT
ACM354,Validation,Validering,bronze,N?,ACM
ICT3659,variable,variabeln,bronze,N?,ICT
ICT3660,variance,varians,bronze,N?,ICT
ICT3663,variety,mängd,bronze,N?,ICT
ICT3665,varying,varierande,bronze,N?,ICT
ICT3666,vector,vektor,bronze,N?,ICT
ICT3670,vending,varu,bronze,N?,ICT
ACM127,Verification,Verifiering,bronze,N?,ACM
ACM157,Verification,Verifiering,bronze,N?,ACM
ACM175,Verification,Verifiering,bronze,N?,ACM
ACM503,Verification,Verifiering,bronze,N?,ACM
ICT3674,verification,verifiering,bronze,N?,ICT
ICT3676,versus,kontra,bronze,N?,ICT
ICT3677,vertical,vertikal,bronze,N?,ICT
ICT3684,vicinity,närhet,bronze,N?,ICT
ICT3685,video,video,bronze,N?,ICT
ICT3693,videotelephony,videotelefoni,bronze,N?,ICT
ICT3696,virtual,virtuell,bronze,N?,ICT
ICT3702,virtualization,virtualisering,bronze,N?,ICT
ICT3703,virus,virus,bronze,N?,ICT
ICT3704,visibility,synlighet,bronze,N?,ICT
ACM1258,Visual,Visuell,bronze,N?,ACM
ICT3707,visual,visuell,bronze,N?,ICT
ICT3709,visualization,visualisering,bronze,N?,ICT
ACM93,Voice,Röst,bronze,N?,ACM
ICT3710,voice,röst,bronze,N?,ICT
ICT3717,voicemail,röstmeddelande,bronze,N?,ICT
ICT3720,volcano,vulkan,bronze,N?,ICT
ICT3721,voltage,spänning,bronze,N?,ICT
ACM1208,Volumetric,Volymetrisk,bronze,N?,ACM
ICT3727,vulnerability,sårbarhet,bronze,N?,ICT
ICT3731,wakes,vaknar,bronze,N?,ICT
ICT3733,walking,gång,bronze,N?,ICT
ICT3735,warnings,varning,bronze,N?,ICT
ICT3736,waste,avfall,bronze,N?,ICT
ICT3737,watchdog,övervaknings,bronze,N?,ICT
ICT3738,water,vatten,bronze,N?,ICT
ICT3743,weaker,svagare,bronze,N?,ICT
ICT3745,weather,väder,bronze,N?,ICT
ICT3746,Web,webb,bronze,N?,ICT
ICT3760,webmail,webbmail,bronze,N?,ICT
ICT3761,website,webbsida,bronze,N?,ICT
ICT3764,welcome,välkommen,bronze,N?,ICT
ICT3765,well,väl,bronze,N?,ICT
ICT3767,whereas,medan,bronze,N?,ICT
ICT3768,whereby,varigenom,bronze,N?,ICT
ICT3769,whether,huruvida,bronze,N?,ICT
ICT3770,white,vit,bronze,N?,ICT
ICT3771,who,vem,bronze,N?,ICT
ICT3772,whole,hel,bronze,N?,ICT
ICT3773,whose,vars,bronze,N?,ICT
ICT3776,widely,allmänt,bronze,N?,ICT
ICT3777,widths,bredder,bronze,N?,ICT
ICT3779,willing,villig,bronze,N?,ICT
ICT3780,window,fönster,bronze,N?,ICT
ICT3782,winds,vindar,bronze,N?,ICT
ICT3783,wineglass,vinglas,bronze,N?,ICT
ICT3785,winter,vinter,bronze,N?,ICT
ICT3786,wired,trådbunden,bronze,N?,ICT
ICT3787,wireless,trådlös,bronze,N?,ICT
ICT3806,wireline,wireline,bronze,N?,ICT
ICT3807,wires,ledningar,bronze,N?,ICT
ICT3808,wisely,klokt,bronze,N?,ICT
ICT3810,without,utan,bronze,N?,ICT
ICT3815,woman,kvinna,bronze,N?,ICT
ICT3816,wonder,undrar,bronze,N?,ICT
ICT3817,words,ord,bronze,N?,ICT
ICT3823,workability,arbetbarhet,bronze,N?,ICT
ICT3824,workbriefing,arbetsberedning,bronze,N?,ICT
ICT3818,working,arbetar,bronze,N?,ICT
ICT3827,workstation,arbetsstation,bronze,N?,ICT
ACM295,Workstations,Arbetsstationer,bronze,N?,ACM
ICT3831,worse,sämre,bronze,N?,ICT
ICT3834,worthiness,värdighet,bronze,N?,ICT
ICT3835,would,skulle,bronze,N?,ICT
ICT3837,writers,författare,bronze,N?,ICT
ICT3838,written,skriven,bronze,N?,ICT
ICT3847,yields,utbyten,bronze,N?,ICT
ICT3848,yourself,själv,bronze,N?,ICT
ICT3849,zero,noll,bronze,N?,ICT
